artist_name,track_name,release_date,genre,lyrics
ABBA,SOS,1975,Retro,"[Verse 1]
Where are those happy days? They seem so hard to find
I tried to reach for you, but you have closed your mind
Whatever happened to our love? I wish I understood
It used to be so nice, it used to be so good

[Chorus]
So, when you're near me, darling, can't you hear me? S.O.S. 
The love you gave me, nothing else can save me, S.O.S. 
When you're gone, how can I even try to go on?
When you're gone, though I try, how can I carry on?

[Verse 2]
You seem so far away though you are standing near
You made me feel alive, but something died I fear
I really tried to make it out, I wish I understood
What happened to our love? It used to be so good

[Chorus]
So, when you're near me, darling, can't you hear me? S.O.S. 
The love you gave me, nothing else can save me, S.O.S. 
When you're gone, how can I even try to go on?
When you're gone, though I try, how can I carry on?

[Interlude]

[Chorus]
So, when you're near me, darling, can't you hear me? S.O.S. 
And the love you gave me, nothing else can save me, S.O.S. 
When you're gone, how can I even try to go on?
When you're gone, though I try, how can I carry on?

[Outro]
When you're gone, how can I even try to go on?
When you're gone, though I try, how can I carry on?"
ABBA,Waterloo,1974,Retro,"[Verse 1]
My, my
At Waterloo, Napoleon did surrender
Oh yeah
And I have met my destiny in quite a similar way

[Pre-Chorus]
The history book on the shelf
Is always repeating itself

[Chorus]
Waterloo, I was defeated, you won the war
Waterloo, promise to love you forevermore
Waterloo, couldn't escape if I wanted to
Waterloo, knowing my fate is to be with you
Woah, woah, woah, woah, Waterloo, finally facing my Waterloo

[Verse 2]
My, my
I tried to hold you back, but you were stronger
Oh yeah
And now it seems my only chance is giving up the fight

[Pre-Chorus]
And how could I ever refuse?
I feel like I win when I lose

[Chorus]
Waterloo, I was defeated, you won the war
Waterloo, promise to love you forevermore
Waterloo, couldn't escape if I wanted to
Waterloo, knowing my fate is to be with you
Woah, woah, woah, woah, Waterloo, finally facing my Waterloo

[Refrain]
So how could I ever refuse?
I feel like I win when I lose

[Outro]
Waterloo, couldn't escape if I wanted to
Waterloo, knowing my fate is to be with you
Woah, woah, woah, woah, Waterloo, finally facing my Waterloo
Ooh, Waterloo, knowing my fate is to be with you
Woah, woah, woah, woah, Waterloo, finally facing my Waterloo
Ooh, Waterloo, knowing my fate is to be with you"
ABBA,Super Trouper,1980,Retro,"[Intro: Agnetha Fältskog & Anni-Frid Lingstad]
Super Trouper beams are gonna blind me
But I won't feel blue
Like I always do
'Cause somewhere in the crowd, there's you

[Verse 1: Anni-Frid Lingstad, Agnetha Fältskog & Anni-Frid Lingstad]
I was sick and tired of everything
When I called you last night from Glasgow
All I do is eat and sleep and sing
Wishin' every show was the last show (Wishin' every show was the last show)

[Pre-Chorus: Anni-Frid Lingstad, Agnetha Fältskog & Anni-Frid Lingstad]
So, imagine I was glad to hear you're comin' (Glad to hear you're comin')
Suddenly, I feel alright (And suddenly, it's gonna be)
And it's gonna be so different when I'm on the stage tonight

[Chorus: Agnetha Fältskog, Anni-Frid Lingstad, Benny Andersson & Björn Ulvaeus]
Tonight, the Super Trouper lights are gonna find me
Shinin' like the sun (Sup-p-per Troup-p-per)
Smilin', havin' fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper (
Sup-p-per Troup-p-per
) beams are gonna blind me
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do (Sup-p-per Troup-p-per)
'Cause somewhere in the crowd, there's you

[Pre-Chorus: Anni-Frid Lingstad, Agnetha Fältskog & Anni-Frid Lingstad]
Facing twenty thousand of your friends
How can anyone be so lonely?
Part of a success that never ends
Still, I'm thinkin' about you only (Still, I'm thinkin' about you only)

[Pre-Chorus: Anni-Frid Lingstad, Agnetha Fältskog & Anni-Frid Lingstad]
There are moments when I think I'm goin' crazy (Think I'm goin' crazy)
But it's gonna be alright (You'll soon be changing everything)
Everything will be so different when I'm on the stage tonight

[Chorus: Agnetha Fältskog, Anni-Frid Lingstad, Benny Andersson & Björn Ulvaeus]
Tonight, the Super Trouper lights are gonna find me
Shinin' like the sun (Sup-p-per Troup-p-per)
Smilin', havin' fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper (
Sup-p-per Troup-p-per
) beams are gonna blind me
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do (Sup-p-per Troup-p-per)
'Cause somewhere in the crowd, there's you

[Bridge: Anni-Frid Lingstad]
So I'll be there when you arrive
The sight of you will prove to me I'm still alive
And when you take me in your arms and hold me tight
I know it's gonna mean so much tonight

[Chorus: Agnetha Fältskog, Anni-Frid Lingstad, Benny Andersson & Björn Ulvaeus]
Tonight, the Super Trouper lights are gonna find me
Shinin' like the sun (Sup-p-per Troup-p-per)
Smilin', havin' fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper (
Sup-p-per Troup-p-per
) beams are gonna blind me
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do (Sup-p-per Troup-p-per)
'Cause somewhere in the crowd, there's you

[Outro: Agnetha Fältskog, Anni-Frid Lingstad, Benny Andersson & Björn Ulvaeus]
(Sup-p-per Troup-p-per) Lights are gonna find me
Shinin' like the sun (Sup-p-per Troup-p-per)
Smilin', havin' fun (Sup-p-per Troup-p-per)
Feeling like a number one
Tonight, the Super Trouper (
Sup-p-per Troup-p-per
) beams are gonna blind me
But I won't feel blue (Sup-p-per Troup-p-per)
Like I always do (Sup-p-per Troup-p-per)"
ABBA,Fernando,1976,Retro,"[Intro]

[Verse 1: Frida]
Can you hear the drums, Fernando?
I remember, long ago, another starry night like this
In the firelight, Fernando
You were humming to yourself and softly strumming your guitar
I could hear the distant drums and sounds of bugle calls were coming from afar

[Verse 2: Frida & Agnetha]
They were closer now, Fernando
Every hour, every minute seemed to last eternally
I was so afraid, Fernando
We were young and full of life and none of us prepared to die
And I'm not ashamed to say the roar of guns and cannons almost made me cry

[Chorus: Frida & Agnetha]
There was something in the air that night
The stars were bright, Fernando
They were shining there for you and me
For liberty, Fernando
Though we never thought that we could lose
There's no regret
If I had to do the same again
I would, my friend, Fernando
If I had to do the same again
I would, my friend, Fernando

[Verse 3: Frida & Agnetha]
Now we're old and grey, Fernando
Since many years I haven't seen a rifle in your hand
Can you hear the drums, Fernando?
Do you still recall the fateful night we crossed the Rio Grande?
I can see it in your eyes, how proud you were to fight for freedom in this land

[Chorus: Frida & Agnetha]
There was something in the air that night
The stars were bright, Fernando
They were shining there for you and me
For liberty, Fernando
Though I never thought that we could lose
There's no regret
If I had to do the same again
I would, my friend, Fernando
There was something in the air that night
The stars were bright, Fernando
They were shining there for you and me
For liberty, Fernando
Though I never thought that we could lose
There's no regret
If I had to do the same again
I would, my friend, Fernando
Yes, if I had to do the same again
I would, my friend, Fernando

[Outro: Frida & Agnetha]
If I had to do the same again
I would, my friend, Fernando"
ABBA,One of Us,1981,Retro,"[Verse 1]
They passed me by, all of those great romances
You were, I felt, robbing me of my rightful chances
My picture clear, everything seemed so easy

[Pre-Chorus]
And so I dealt you the blow, one of us had to go
Now it's different, I want you to know

[Chorus]
One of us is crying, one of us is lying
In her lonely bed
Staring at the ceiling
Wishing she was somewhere else instead
(One of us is shaking with a heart that’s breaking)
One of us is lonely, one of us is only
Waiting for a call
Sorry for herself, feeling stupid, feeling small
Wishing she had never left at all

[Verse 2]
I saw myself as a concealed attraction
I felt you kept me away from the heat and the action
Just like a child, stubborn and misconceiving

[Pre-Chorus]
That's how I started the show, one of us had to go
Now I've changed and I want you to know

[Chorus]
One of us is crying, one of us is lying
In her lonely bed
Staring at the ceiling
Wishing she was somewhere else instead
(One of us is shaking with a heart that’s breaking)
One of us is lonely, one of us is only
Waiting for a call
Sorry for herself, feeling stupid, feeling small
Wishing she had never left at all

[Post-Chorus]
Never left at all

[Outro]
Staring at the ceiling
Wishing she was somewhere else instead
(One of us is shaking with a heart that’s breaking)
One of us is lonely, one of us is only
Waiting for a call..."
ABBA,"Money, Money, Money",1976,Retro,"[Verse 1: Frida]
I work all night, I work all day
To pay the bills I have to pay
Ain't it sad?
And still, there never seems to be
A single penny left for me
That's too bad

[Pre-Chorus: Frida]
In my dreams, I have a plan
If I got me a wealthy man
I wouldn't have to work at all
I'd fool around and have a ball

[Chorus: Frida & Agnetha, Frida]
Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
Ah-ha
All the things I could do
If I had a little money
It's a rich man's world
It's a rich man's world

[Verse 2: Frida]
A man like that is hard to find
But I can't get him off my mind
Ain't it sad?
And if he happens to be free
I bet he wouldn't fancy me
That's too bad

[Pre-Chorus: Frida]
So I must leave, I'll have to go
To Las Vegas or Monaco
And win a fortune in a game
My life will never be the same

[Chorus: Frida & Agnetha, Frida]
Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
Ah-ha
All the things I could do
If I had a little money
It's a rich man's world
Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
Ah-ha
All the things I could do
If I had a little money
It's a rich man's world
It's a rich man's world"
ABBA,"Knowing Me, Knowing You",1977,Retro,"[Verse 1: Frida]
No more carefree laughter
Silence ever after

[Pre-Chorus: Frida]
Walking through an empty house
Tears in my eyes
Here is where the story ends
This is goodbye

[Chorus: Frida & Agnetha, Björn & Benny]
Knowing me, knowing you, uh-huh
There is nothing we can do
Knowing me, knowing you, uh-huh
We just have to face it, this time we're through (This time we're through, this time we're really through, this time we're through)
(We're really through) Breaking up is never easy, I know
But I have to go (I have to go, this time I have to go, this time I know)
Knowing me, knowing you
It's the best I can do

[Verse 2: Frida & Agnetha]
Memories (Memories), good days (Good days), bad days (Bad days)
They'll be (They'll be) with me (With me) always (Always)

[Pre-Chorus: Frida]
In these old familiar rooms
Children would play
Now there's only emptiness
Nothing to say

[Chorus: Frida & Agnetha, Björn & Benny]
Knowing me, knowing you, uh-huh
There is nothing we can do
Knowing me, knowing you, uh-huh
We just have to face it, this time we're through (This time we're through, this time we're really through, this time we're through)
(We're really through) Breaking up is never easy, I know
But I have to go (I have to go, this time I have to go, this time I know)
Knowing me, knowing you
It's the best I can do

[Instrumental Interlude]

[Chorus: Frida & Agnetha, Björn & Benny]
Knowing me, knowing you, uh-huh
There is nothing we can do
Knowing me, knowing you, uh-huh
We just have to face it, this time we're through (This time we're through, this time we're really through, this time we're through)
(We're really through) Breaking up is never easy, I know
But I have to go (I have to go, this time I have to go, this time I know)
Knowing me, knowing you
It's the best I can do"
ABBA,Take a Chance on Me,1978,Retro,"[Chorus: Agnetha & Frida, Benny & Björn]
If you change your mind, I'm the first in line
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you need me, let me know, gonna be around
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you got no place to go when you're feeling down
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
If you're all alone when the pretty birds have flown
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best and it ain't no lie
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you put me to the test, if you let me try
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)

[Post-Chorus: Agnetha & Frida, Agnetha]
Take a chance on me
That's all I ask of you honey
Take a chance on me

[Verse 1: Agnetha & Frida, Benny & Björn]
We can go dancing, we can go walking
As long as we're together
 (As long as we're together)
Listen to some music, maybe just talking
Get to know you better 
(Get to know you better)

[Pre-Chorus: Agnetha, Agnetha & Frida]
'Cause you know I've got
So much that I wanna do, when I dream I'm alone with you
It's magic
You want me to leave it there, afraid of a love affair
But I think you know
That I can't let go

[Chorus: Agnetha & Frida, Benny & Björn]
If you change your mind, I'm the first in line
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you need me, let me know, gonna be around
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you got no place to go when you're feeling down
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
If you're all alone when the pretty birds have flown
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best and it ain't no lie
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you put me to the test, if you let me try
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)

[Post-Chorus: Agnetha & Frida, Agnetha]
Take a chance on me
Come on, give me a break, will you?
Take a chance on me

[Verse 2: Agnetha & Frida, Benny & Björn]
Oh, you can take your time, baby, I'm in no hurry
Know I'm gonna get ya (Know I'm gonna get ya)
You don't wanna hurt me, baby, don't worry
I ain't gonna let you (I ain't gonna let ya)

[Pre-Chorus: Agnetha, Agnetha & Frida]
Let me tell you now
My love is strong enough to last when things are rough
It's magic
You say that I waste my time, but I can't get you off my mind
No, I can't let go
'Cause I love you so

[Chorus: Agnetha & Frida, Benny & Björn]
If you change your mind, I'm the first in line
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you need me, let me know, gonna be around
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you got no place to go when you're feeling down
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
If you're all alone when the pretty birds have flown
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best, baby, can't you see?
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gotta put me to the test, take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
(Take a chance, take a chance, take a chance on me)

[Outro: Agnetha & Frida, Benny & Björn]
Ba-ba ba-ba ba, ba-ba ba-ba baa
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best, baby, can't you see?
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gotta put me to the test, take a chance on me
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
(Take a chance, take a chance, take a chance on me)
Ba-ba ba-ba ba, ba-ba ba-ba baa-ba-ba
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best, baby, can't you see
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gotta put me to the test, take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
(Take a chance, take a chance, take a chance on me)"
ABBA,"My Love, My Life",1976,Retro,"[Verse 1]
I've seen it on your face
Tells me more than any worn-out old phrase
So now we'll go separate ways
Never again we two
Never again, nothing I can do

[Chorus]
Like an image passing by
My love, my life
In the mirror of your eyes
My love, my life
I can see it all so clearly (See it all so clearly)
Answer me sincerely (Answer me sincerely)
Was it a dream, a lie?
Like reflections of your mind
My love, my life
Are the words you try to find
My love, my life
But I know I don't possess you
So go away, God bless you
You are still my love and my life
Still my one and only

[Verse 2]
I've watched you look away
Tell me, is it really so hard to say?
Oh, this has been my longest day
Sitting here close to you
Knowing that maybe tonight we're through

[Chorus]
Like an image passing by
My love, my life
In the mirror of your eyes
My love, my life
I can see it all so clearly (See it all so clearly)
Answer me sincerely (Answer me sincerely)
Was it a dream, a lie?
Like reflections of your mind
My love, my life
Are the words you try to find
My love, my life
But I know I don't possess you
So go away, God bless you
You are still my love and my life
Yes I know I don't possess you
So go away, God bless you
You are still my love and my life
Still my one and only"
ABBA,Angeleyes,1979,Retro,"[Refrain]
Ah-ha-ha
Ah-ha-ha, ha-ha-ha
Ah-ha-ha
Ah-ha-ha, ha-ha-ha
Ah-ha-ha
I keep thinking 'bout his angel eyes
I keep thinking, ah

[Verse 1]
Last night, I was taking a walk along the river
And I saw him together with a young girl
And the look that he gave her made me shiver
'Cause he always used to look at me that way
And I thought, maybe I should walk right up to her and say
""Ah-ha-ha, it's a game he likes to play""

[Chorus]
Look into his angel eyes
One look and you're hypnotised
He'll take your heart and you must pay the price
Look into his angel eyes
You'll think you're in paradise
And one day, you'll find out he wears a disguise
Don't look too deep into those angel eyes
Oh no, no, no, no

[Refrain]
Ah-ha-ha
Ah-ha-ha, ha-ha-ha
Ah-ha-ha
Ah-ha-ha, ha-ha-ha
Ah-ha-ha
I keep thinking 'bout his angel eyes
I keep thinking, ah

[Verse 2]
Sometimes when I'm lonely, I sit and think about him
And it hurts to remember all the good times
When I thought I could never live without him
And I wonder, does it have to be the same?
Every time when I see him, will it bring back all the pain?
Ah-ha-ha, how can I forget that name?

[Chorus]
Look into his angel eyes
One look and you're hypnotised
He'll take your heart and you must pay the price
Look into his angel eyes
You'll think you're in paradise
And one day, you'll find out he wears a disguise
Don't look too deep into those angel eyes
Crazy 'bout his angel eyes
Angel eyes
He took my heart and now I pay the price
Look into his angel eyes
You'll think you're in paradise
And one day, you'll find out he wears a disguise
Don't look too deep into those angel eyes
Oh no, no, no, no

[Outro]
Ah-ha-ha
Ah-ha-ha, ha-ha-ha
Ah-ha-ha
Ah-ha-ha, ha-ha-ha
Ah-ha-ha
Keep thinking, ah-ha-ha, ha-ha-ha
Keep thinking about his angel eyes (Ah-ha-ha)
I keep thinking, ah-ha-ha, ha-ha-ha
Keep thinking, had to pay the price (Ah-ha-ha)
Keep thinking, ah-ha-ha, ha-ha-ha
Keep thinking about his angel eyes (Ah-ha-ha)
I keep thinking, ah-ha-ha, ha-ha-ha
Keep thinking, had to pay the price (Ah-ha-ha)
Keep thinking, ah-ha-ha, ha-ha-ha"
ABBA,Our Last Summer,1980,Retro,"[Verse 1]
The summer air was soft and warm
The feeling right, the Paris night did its best to please us
And strolling down the Élysée
We had a drink in each café
And you, you talked of politics, philosophy
And I smiled like Mona Lisa

[Pre-Chorus]
We had our chance
It was a fine and true romance

[Chorus]
I can still recall our last summer
I still see it all
Walks along the Seine, laughing in the rain
Our last summer, memories that remain

[Verse 2]
We made our way along the river
And we sat down in the grass by the Eiffel tower
I was so happy we had met
It was the age of no regret, oh, yes
Those crazy years, that was the time of the flower-power

[Pre-Chorus]
But underneath, we had a fear of flying
Of getting old, a fear of slowly dying
We took the chance like we were dancing our last dance

[Chorus]
I can still recall our last summer
I still see it all
In the tourist jam, 'round the Notre Dame
Our last summer walking hand in hand
Paris restaurants, our last summer
Morning croissants
Living for the day, worries far away
Our last summer, we could laugh and play

[Guitar Interlude]

[Bridge]
And now you're working in a bank
The family man, a football fan
And your name is Harry
How dull it seems
Yet, you're the hero of my dreams

[Chorus]
I can still recall our last summer
I still see it all
Walks along the Seine, laughing in the rain
Our last summer, memories that remain
I can still recall our last summer
I still see it all
In the tourist jam, 'round the Notre Dame
Our last summer walking hand in hand
Paris restaurants, our last summer
Morning croissants
We were living for the day, worries far away
Our last summer"
ABBA,Voulez-Vous,1979,Retro,"[Verse 1]
People everywhere
A sense of expectation hangin' in the air
Givin' out a spark
Across the room, your eyes are glowing in the dark

[Pre-Chorus]
And here we go again, we know the start, we know the end
Masters of the scene
We've done it all before, and now we're back to get some more
You know what I mean

[Chorus]
Voulez-vous, uh-huh
Take it now or leave it, uh-huh
Now is all we get, uh-huh
Nothing promised, no regrets
Voulez-vous, uh-huh
Ain't no big decision, uh-huh
You know what to do, uh-huh
La question c'est voulez-vous
Voulez-vous

[Verse 2]
I know what you think
The girl means business, so I'll offer her a drink
Lookin' mighty proud
I see you leave your table, pushin' through the crowd

[Pre-Chorus]
I'm really glad you came, you know the rules, you know the game
Master of the scene
We've done it all before, and now we're back to get some more
You know what I mean

[Chorus]
Voulez-vous, uh-huh
Take it now or leave it, uh-huh
Now is all we get, uh-huh
Nothing promised, no regrets
Voulez-vous, uh-huh
Ain't no big decision, uh-huh
You know what to do, uh-huh
La question c'est voulez-vous

[Pre-Chorus]
And here we go again, we know the start, we know the end
Masters of the scene
We've done it all before, and now we're back to get some more
You know what I mean

[Chorus]
Voulez-vous, uh-huh
Take it now or leave it, uh-huh
Now is all we get, uh-huh
Nothing promised, no regrets
Voulez-vous, uh-huh
Ain't no big decision, uh-huh
You know what to do, uh-huh
La question c'est voulez-vous
Voulez-vous

[Bridge]
Voulez-vous, uh-huh, uh-huh, uh-huh
Voulez-vous, uh-huh, uh-huh, uh-huh
Voulez-vous, uh-huh, uh-huh, uh-huh
Voulez-vous, uh-huh, uh-huh, uh-huh

[Chorus]
Voulez-vous, uh-huh
Take it now or leave it, uh-huh
Now is all we get, uh-huh
Nothing promised, no regrets
Voulez-vous, uh-huh
Ain't no big decision, uh-huh
You know what to do, uh-huh
La question c'est voulez-vous
Voulez-vous, uh-huh
Take it now or leave it, uh-huh
Now is all we get, uh-huh
Nothing promised, no regrets
Voulez-vous, uh-huh
Ain't no big decision, uh-huh
You know what to do, uh-huh
La question c'est voulez-vous
Voulez-vous"
ABBA,"Andante, Andante",1980,Retro,"[Verse 1]
Take it easy with me, please
Touch me gently like a summer evening breeze
Take your time, make it slow
Andante, andante, just let the feeling grow

[Verse 2]
Make your fingers soft and light
Let your body be the velvet of the night
Touch my soul, you know how
Andante, andante, go slowly with me now

[Chorus]
I'm your music (I am your music and I am your song)
I'm your song (I am your music and I am your song)
Play me time and time again and make me strong
(Play me again 'cause you're making me strong)
Make me sing, make me sound
(You make me sing and you make me)
Andante, andante, tread lightly on my ground
Andante, andante, oh, please don't let me down

[Verse 3]
There's a shimmer in your eyes
Like the feeling of a thousand butterflies
Please don't talk, go on, play
Andante, andante, and let me float away

[Chorus]
I'm your music (I am your music and I am your song)
I'm your song (I am your music and I am your song)
Play me time and time again and make me strong
(Play me again 'cause you're making me strong)
Make me sing, make me sound
(You make me sing and you make me)
Andante, andante, tread lightly on my ground
Andante, andante, oh, please don't let me down

[Interlude]

[Outro]
Make me sing, make me sound
(You make me sing and you make me)
Andante, andante, tread lightly on my ground
Andante, andante, oh, please don't let me down
Andante, andante, oh, please don't let me down"
ABBA,I Have a Dream,1979,Retro,"[Verse 1]
I have a dream
A song to sing
To help me cope
With anything
If you see the wonder
Of a fairy tale
You can take the future
Even if you fail

[Chorus]
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream
I have a dream

[Verse 2]
I have a dream
A fantasy
To help me through
Reality
And my destination
Makes it worth the while
Pushing through the darkness
Still another mile

[Chorus]
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream
I have a dream
I'll cross the stream
I have a dream

[Instrumental Interlude]

[Verse 3]
I have a dream
A song to sing
To help me cope
With anything
If you see the wonder
Of a fairy tale
You can take the future
Even if you fail

[Chorus]
I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream
I have a dream
I'll cross the stream
I have a dream"
ABBA,Chiquitita (Spanish Version),1979,Retro,"[Letra de ""Chiquitita""]

[Verso 1]
Chiquitita, dime por qué
Tu dolor hoy te encadena
En tus ojos hay una sombra de gran pena
No quisiera verte así
Aunque quieras disimularlo
Si es que tan triste estás, ¿para qué quieres callarlo?

[Verso 2]
Chiquitita, dímelo tú
En mi hombro, aquí llorando
Cuenta conmigo ya, para así seguir andando
Tan segura te conocí
Y ahora tu ala quebrada
(Duele verte triste)
(Y duele verte llorar)
Déjamela arreglar, yo la quiero ver curada

[Estribillo]
Chiquitita, sabes muy bien
Que las penas vienen y van y desaparecen
Otra vez vas a bailar y serás feliz
Como flores que florecen
Chiquitita, no hay que llorar
Las estrellas brillan por ti allá en lo alto
Quiero verte sonreír para compartir
Tu alegría, Chiquitita
Otra vez quiero compartir
Tu alegría, Chiquitita

[Verso 3]
Chiquitita, dime por qué
Tu dolor hoy te encadena
En tus ojos hay una sombra de gran pena
No quisiera verte así
Aunque quieras disimularlo
Si es que tan triste estás, ¿para qué quieres callarlo?

[Estribillo]
Chiquitita, sabes muy bien
Que las penas vienen y van y desaparecen
Otra vez vas a bailar y serás feliz
Como flores que florecen
Chiquitita, no hay que llorar
Las estrellas brillan por ti allá en lo alto
Quiero verte sonreír para compartir
Tu alegría, Chiquitita
Otra vez quiero compartir
Tu alegría, Chiquitita

[Outro]
Otra vez quiero compartir
Tu alegría, Chiquitita"
